"@timestamp","process.executable","process.name","process.working_directory","user.name","event.action","process.args",message
"Oct 25, 2022 @ 01:05:01.901","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 30219) by user root STARTED"
"Oct 25, 2022 @ 01:05:01.901","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 30218) by user root STARTED"
"Oct 25, 2022 @ 01:03:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 29194) by user root STOPPED"
"Oct 25, 2022 @ 01:03:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 29193) by user root STOPPED"
"Oct 25, 2022 @ 01:03:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 29194) by user root STARTED"
"Oct 25, 2022 @ 01:03:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 29193) by user root STARTED"
"Oct 25, 2022 @ 01:00:11.900","/bin/su",su,"/",root,"process_started",su,"Process su (PID: 28153) by user root STARTED"
"Oct 25, 2022 @ 01:00:11.900","/bin/bash",bash,"/home/resch",root,"process_started",bash,"Process bash (PID: 28154) by user root STARTED"
"Oct 25, 2022 @ 01:00:01.900","/bin/dash",sh,"/",root,"process_started","/bin/sh","Process sh (PID: 27627) by user root STARTED"
"Oct 25, 2022 @ 00:57:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 26093) by user root STOPPED"
"Oct 25, 2022 @ 00:57:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 26092) by user root STOPPED"
"Oct 25, 2022 @ 00:57:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 26092) by user root STARTED"
"Oct 25, 2022 @ 00:57:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 26093) by user root STARTED"
"Oct 25, 2022 @ 00:55:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 25066) by user root STOPPED"
"Oct 25, 2022 @ 00:55:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 25067) by user root STOPPED"
"Oct 25, 2022 @ 00:55:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 25066) by user root STARTED"
"Oct 25, 2022 @ 00:55:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 25067) by user root STARTED"
"Oct 25, 2022 @ 00:53:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 23980) by user root STOPPED"
"Oct 25, 2022 @ 00:53:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 23979) by user root STOPPED"
"Oct 25, 2022 @ 00:53:01.900","/bin/dash",sh,"/var/research",root,"process_error","/bin/sh, -c, sh test.sh","ERROR for PID 24131: failed to get namespaces for /bin/dash PID 24131: stat /proc/24131/ns/mnt: no such file or directory"
"Oct 25, 2022 @ 00:53:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 23980) by user root STARTED"
"Oct 25, 2022 @ 00:53:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 23979) by user root STARTED"
"Oct 25, 2022 @ 00:48:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 21412) by user root STOPPED"
"Oct 25, 2022 @ 00:48:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 21418) by user root STOPPED"
"Oct 25, 2022 @ 00:48:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 21412) by user root STARTED"
"Oct 25, 2022 @ 00:48:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 21418) by user root STARTED"
"Oct 25, 2022 @ 00:47:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 20905) by user root STOPPED"
"Oct 25, 2022 @ 00:47:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 20904) by user root STOPPED"
"Oct 25, 2022 @ 00:47:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 20905) by user root STARTED"
"Oct 25, 2022 @ 00:47:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 20904) by user root STARTED"
"Oct 25, 2022 @ 00:47:01.900","/bin/dash",sh,"/var/research",root,"process_error","/bin/sh, -c, sh test.sh","ERROR for PID 20972: failed to get namespaces for /bin/dash PID 20972: stat /proc/20972/ns/mnt: no such file or directory"
"Oct 25, 2022 @ 00:44:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 19366) by user root STOPPED"
"Oct 25, 2022 @ 00:44:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 19362) by user root STOPPED"
"Oct 25, 2022 @ 00:44:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 19366) by user root STARTED"
"Oct 25, 2022 @ 00:44:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 19362) by user root STARTED"
"Oct 25, 2022 @ 00:42:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 18342) by user root STOPPED"
"Oct 25, 2022 @ 00:42:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 18337) by user root STOPPED"
"Oct 25, 2022 @ 00:42:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 18342) by user root STARTED"
"Oct 25, 2022 @ 00:42:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 18337) by user root STARTED"
"Oct 25, 2022 @ 00:39:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 16805) by user root STOPPED"
"Oct 25, 2022 @ 00:39:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 16804) by user root STOPPED"
"Oct 25, 2022 @ 00:39:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 16805) by user root STARTED"
"Oct 25, 2022 @ 00:39:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 16804) by user root STARTED"
"Oct 25, 2022 @ 00:37:11.899","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 15780) by user root STOPPED"
"Oct 25, 2022 @ 00:37:11.899","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 15779) by user root STOPPED"
"Oct 25, 2022 @ 00:37:01.901","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 15779) by user root STARTED"
"Oct 25, 2022 @ 00:37:01.901","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 15780) by user root STARTED"
"Oct 25, 2022 @ 00:34:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 14238) by user root STOPPED"
"Oct 25, 2022 @ 00:34:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 14241) by user root STOPPED"
"Oct 25, 2022 @ 00:34:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 14238) by user root STARTED"
"Oct 25, 2022 @ 00:34:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 14241) by user root STARTED"
"Oct 25, 2022 @ 00:31:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 12704) by user root STOPPED"
"Oct 25, 2022 @ 00:31:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 12705) by user root STOPPED"
"Oct 25, 2022 @ 00:31:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 12704) by user root STARTED"
"Oct 25, 2022 @ 00:31:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 12705) by user root STARTED"
"Oct 25, 2022 @ 00:30:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 12193) by user root STOPPED"
"Oct 25, 2022 @ 00:30:11.900","/bin/dash",sh,"/root",root,"process_stopped","/bin/sh, -c, rsync -a ~/Maildir /home/resch/destination","Process sh (PID: 12186) by user root STOPPED"
"Oct 25, 2022 @ 00:30:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 12187) by user root STOPPED"
"Oct 25, 2022 @ 00:30:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c, sh test.sh","Process sh (PID: 12240) by user root STOPPED"
"Oct 25, 2022 @ 00:30:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 12193) by user root STARTED"
"Oct 25, 2022 @ 00:30:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 12187) by user root STARTED"
"Oct 25, 2022 @ 00:30:01.900","/bin/dash",sh,"/root",root,"process_started","/bin/sh, -c, rsync -a ~/Maildir /home/resch/destination","Process sh (PID: 12186) by user root STARTED"
"Oct 25, 2022 @ 00:30:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c, sh test.sh","Process sh (PID: 12240) by user root STARTED"
"Oct 25, 2022 @ 00:27:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 10654) by user root STOPPED"
"Oct 25, 2022 @ 00:27:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 10655) by user root STOPPED"
"Oct 25, 2022 @ 00:27:01.899","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 10654) by user root STARTED"
"Oct 25, 2022 @ 00:27:01.899","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.lock64, research2.lock64, test.sh","Process tar (PID: 10655) by user root STARTED"
"Oct 25, 2022 @ 00:26:11.900","/bin/dash",sh,"/root",root,"process_stopped","/bin/sh, -c, rsync -a ~/Maildir /home/resch/destination","Process sh (PID: 10138) by user root STOPPED"
"Oct 25, 2022 @ 00:26:01.901","/bin/dash",sh,"/root",root,"process_started","/bin/sh, -c, rsync -a ~/Maildir /home/resch/destination","Process sh (PID: 10138) by user root STARTED"
"Oct 25, 2022 @ 00:25:51.901","/bin/su",su,"/home/resch/.scripts",root,"process_stopped",su,"Process su (PID: 26193) by user root STOPPED"
"Oct 25, 2022 @ 00:25:51.901","/bin/bash",bash,"/home/resch/.scripts",root,"process_stopped",bash,"Process bash (PID: 26194) by user root STOPPED"
"Oct 25, 2022 @ 00:25:51.901","/bin/dash",sh,"/home/resch/.scripts/CVE-2021-3156",root,"process_stopped","/bin/sh","Process sh (PID: 26192) by user root STOPPED"
"Oct 25, 2022 @ 00:25:01.900","/bin/bash","attack_chain.sh","/home/resch/.scripts",root,"process_stopped","/bin/bash, ./attack_chain.sh","Process attack_chain.sh (PID: 28731) by user root STOPPED"
"Oct 25, 2022 @ 00:24:31.900","/bin/bash","exfiltration_ta","/home/resch/destination",root,"process_stopped","/bin/bash, ./exfiltration_target.sh","Process exfiltration_ta (PID: 7509) by user root STOPPED"
"Oct 25, 2022 @ 00:22:51.899","/bin/gzip",gzip,"/home/resch/destination",root,"process_stopped",gzip,"Process gzip (PID: 7567) by user root STOPPED"
"Oct 25, 2022 @ 00:22:51.899","/bin/tar",tar,"/home/resch/destination",root,"process_stopped","tar, --exclude=exfiltrate_backups.tar.gz, -zcf, exfiltrate_backups.tar.gz, .","Process tar (PID: 7565) by user root STOPPED"
"Oct 25, 2022 @ 00:22:51.899","/bin/dash",sh,"/home/resch/destination",root,"process_stopped","/bin/sh, -c, gzip","Process sh (PID: 7566) by user root STOPPED"
"Oct 25, 2022 @ 00:20:11.900","/bin/gzip",gzip,"/home/resch/destination",root,"process_started",gzip,"Process gzip (PID: 7567) by user root STARTED"
"Oct 25, 2022 @ 00:20:11.900","/bin/dash",sh,"/home/resch/destination",root,"process_started","/bin/sh, -c, gzip","Process sh (PID: 7566) by user root STARTED"
"Oct 25, 2022 @ 00:20:11.900","/bin/tar",tar,"/home/resch/destination",root,"process_started","tar, --exclude=exfiltrate_backups.tar.gz, -zcf, exfiltrate_backups.tar.gz, .","Process tar (PID: 7565) by user root STARTED"
"Oct 25, 2022 @ 00:20:11.900","/bin/bash","exfiltration_ta","/home/resch/destination",root,"process_started","/bin/bash, ./exfiltration_target.sh","Process exfiltration_ta (PID: 7509) by user root STARTED"
"Oct 25, 2022 @ 00:20:11.900","/bin/bash",collectiontarge,"/home/resch/.scripts",root,"process_stopped","/bin/bash, ./collectiontarget.sh","Process collectiontarge (PID: 30311) by user root STOPPED"
"Oct 25, 2022 @ 00:18:41.900","/bin/cat",cat,"/home/resch/.scripts",root,"process_stopped","cat, /home/resch/.scripts/fndd-stripped.txt","Process cat (PID: 30313) by user root STOPPED"
"Oct 25, 2022 @ 00:15:31.900","/bin/bash",collectiontarge,"/home/resch/.scripts",root,"process_started","/bin/bash, ./collectiontarget.sh","Process collectiontarge (PID: 30311) by user root STARTED"
"Oct 25, 2022 @ 00:15:31.900","/bin/cat",cat,"/home/resch/.scripts",root,"process_started","cat, /home/resch/.scripts/fndd-stripped.txt","Process cat (PID: 30313) by user root STARTED"
"Oct 25, 2022 @ 00:15:31.900","/bin/bash","file_and_dir_di","/home/resch/.scripts",root,"process_stopped","/bin/bash, /home/resch/.scripts/file_and_dir_discovery-stripped.sh","Process file_and_dir_di (PID: 30286) by user root STOPPED"
"Oct 25, 2022 @ 00:15:31.900","/bin/bash","file_and_dir_di","/home/resch/.scripts",root,"process_stopped","/bin/bash, ./file_and_dir_discovery.sh","Process file_and_dir_di (PID: 29252) by user root STOPPED"
"Oct 25, 2022 @ 00:15:21.900","/bin/bash","file_and_dir_di","/home/resch/.scripts",root,"process_started","/bin/bash, /home/resch/.scripts/file_and_dir_discovery-stripped.sh","Process file_and_dir_di (PID: 30286) by user root STARTED"
"Oct 25, 2022 @ 00:15:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 29765) by user root STOPPED"
"Oct 25, 2022 @ 00:15:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 29767) by user root STOPPED"
"Oct 25, 2022 @ 00:15:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 29765) by user root STARTED"
"Oct 25, 2022 @ 00:15:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 29767) by user root STARTED"
"Oct 25, 2022 @ 00:14:11.899","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 29257) by user root STOPPED"
"Oct 25, 2022 @ 00:14:11.899","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 29258) by user root STOPPED"
"Oct 25, 2022 @ 00:14:01.901","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 29257) by user root STARTED"
"Oct 25, 2022 @ 00:14:01.901","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 29258) by user root STARTED"
"Oct 25, 2022 @ 00:13:11.900","/bin/bash","file_and_dir_di","/home/resch/.scripts",root,"process_started","/bin/bash, ./file_and_dir_discovery.sh","Process file_and_dir_di (PID: 29252) by user root STARTED"
"Oct 25, 2022 @ 00:12:41.900","/bin/bash","attack_chain.sh","/home/resch/.scripts",root,"process_started","/bin/bash, ./attack_chain.sh","Process attack_chain.sh (PID: 28731) by user root STARTED"
"Oct 25, 2022 @ 00:11:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 27722) by user root STOPPED"
"Oct 25, 2022 @ 00:11:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 27723) by user root STOPPED"
"Oct 25, 2022 @ 00:11:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 27722) by user root STARTED"
"Oct 25, 2022 @ 00:11:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 27723) by user root STARTED"
"Oct 25, 2022 @ 00:10:11.903","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 27216) by user root STOPPED"
"Oct 25, 2022 @ 00:10:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 27216) by user root STARTED"
"Oct 25, 2022 @ 00:08:11.900","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 26206) by user root STOPPED"
"Oct 25, 2022 @ 00:08:11.900","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 26205) by user root STOPPED"
"Oct 25, 2022 @ 00:08:01.900","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 26205) by user root STARTED"
"Oct 25, 2022 @ 00:08:01.900","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, --checkpoint-action=exec=sh test.sh, --checkpoint=1, 3204ResearchMaterials, research1.pdf, research2.pdf, test.sh","Process tar (PID: 26206) by user root STARTED"
"Oct 25, 2022 @ 00:07:51.899","/bin/su",su,"/home/resch/.scripts",root,"process_started",su,"Process su (PID: 26193) by user root STARTED"
"Oct 25, 2022 @ 00:07:51.899","/bin/bash",bash,"/home/resch/.scripts",root,"process_started",bash,"Process bash (PID: 26194) by user root STARTED"
"Oct 25, 2022 @ 00:07:11.900","/bin/dash",sh,"/home/resch/.scripts/CVE-2021-3156",root,"process_started","/bin/sh","Process sh (PID: 26192) by user root STARTED"
"Oct 24, 2022 @ 23:59:01.900","/bin/tar",tar,"/var/research",root,"process_error","tar, cf, /var/backups/backup.tgz, 3204ResearchMaterials, research1.pdf, research2.pdf","ERROR for PID 25090: failed to get namespaces for /bin/tar PID 25090: stat /proc/25090/ns/mnt: no such file or directory"
"Oct 24, 2022 @ 23:59:01.900","/bin/dash",sh,"/var/research",root,"process_error","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","ERROR for PID 25089: failed to get namespaces for /bin/dash PID 25089: stat /proc/25089/ns/mnt: no such file or directory"
"Oct 24, 2022 @ 23:48:11.900","/bin/bash",bash,"/home/vagrant",root,"process_stopped","bash, -l","Process bash (PID: 246) by user root STOPPED"
"Oct 24, 2022 @ 23:48:11.900","/bin/bash",bash,"/root/Maildir/new",root,"process_stopped","bash, /usr/bin/auditbeat, setup, -e","Process bash (PID: 25043) by user root STOPPED"
"Oct 24, 2022 @ 23:48:11.900","/bin/bash","vagrant-shell","/root/Maildir/new",root,"process_stopped","/bin/bash, /tmp/vagrant-shell","Process vagrant-shell (PID: 252) by user root STOPPED"
"Oct 24, 2022 @ 23:47:51.900","/bin/bash",bash,"/root/Maildir/new",root,"process_started","bash, /usr/bin/auditbeat, setup, -e","Process bash (PID: 25043) by user root STARTED"
"Oct 24, 2022 @ 23:46:51.900","/bin/dash",sh,"/",root,"existing_process","/bin/sh, -c, /usr/sbin/sshd -D     -o UseDNS=no    -o UsePAM=no    -o PasswordAuthentication=yes    -o PidFile=/tmp/sshd.pid","Process sh (PID: 1) by user root is RUNNING"
"Oct 24, 2022 @ 23:46:51.900","/bin/bash",bash,"/home/vagrant",root,"existing_process","bash, -l","Process bash (PID: 246) by user root is RUNNING"
"Oct 24, 2022 @ 23:46:51.900","/bin/bash","vagrant-shell","/root/Maildir/new",root,"existing_process","/bin/bash, /tmp/vagrant-shell","Process vagrant-shell (PID: 252) by user root is RUNNING"
"Oct 24, 2022 @ 23:46:36.577","/bin/dash",sh,"/",root,"existing_process","/bin/sh, -c, /usr/sbin/sshd -D     -o UseDNS=no    -o UsePAM=no    -o PasswordAuthentication=yes    -o PidFile=/tmp/sshd.pid","Process sh (PID: 1) by user root is RUNNING"
"Oct 24, 2022 @ 23:46:36.577","/bin/bash",bash,"/home/vagrant",root,"existing_process","bash, -l","Process bash (PID: 246) by user root is RUNNING"
